employee_id,date,check_in,check_out,working_hours,late,status
EMP076,2025-02-10,09:02:00,17:18:48,8.28,No,Present
EMP076,2025-02-11,09:06:00,18:25:12,9.32,No,Present
EMP076,2025-02-12,09:20:00,17:59:36,8.66,Yes,Present
EMP076,2025-02-13,09:12:00,18:01:12,8.82,No,Present
EMP076,2025-02-14,09:34:00,17:47:48,8.23,Yes,Present
EMP076,2025-02-17,09:27:00,16:57:36,7.51,Yes,Present
EMP076,2025-02-18,09:13:00,16:41:48,7.48,No,Present
EMP076,2025-02-19,09:20:00,16:59:00,7.65,Yes,Present
EMP076,2025-02-20,09:25:00,18:19:00,8.9,Yes,Present
EMP076,2025-02-21,09:00:00,17:12:36,8.21,No,Present
EMP076,2025-02-24,09:29:00,17:15:12,7.77,Yes,Present
EMP076,2025-02-25,09:17:00,18:10:24,8.89,Yes,Present
EMP076,2025-02-26,09:23:00,16:41:36,7.31,Yes,Present
EMP076,2025-02-27,09:13:00,17:29:12,8.27,No,Present
EMP076,2025-02-28,09:31:00,19:16:36,9.76,Yes,Present
EMP077,2025-01-01,09:06:00,18:09:00,9.05,No,Present
EMP077,2025-01-02,09:10:00,17:01:36,7.86,No,Present
EMP077,2025-01-03,09:06:00,17:51:36,8.76,No,Present
EMP077,2025-01-07,09:24:00,18:21:36,8.96,Yes,Present
EMP077,2025-01-08,09:08:00,17:11:36,8.06,No,Present
EMP077,2025-01-09,09:20:00,19:04:24,9.74,Yes,Present
EMP077,2025-01-10,09:30:00,16:52:48,7.38,Yes,Present
EMP077,2025-01-13,09:01:00,17:47:48,8.78,No,Present
EMP077,2025-01-14,09:28:00,17:39:24,8.19,Yes,Present
EMP077,2025-01-15,09:14:00,17:44:36,8.51,No,Present
EMP077,2025-01-16,09:00:00,16:48:00,7.8,No,Present
EMP077,2025-01-17,09:07:00,17:07:00,8.0,No,Present
EMP077,2025-01-20,09:27:00,18:37:12,9.17,Yes,Present
EMP077,2025-01-21,09:05:00,16:26:36,7.36,No,Present
EMP077,2025-01-22,09:23:00,17:53:00,8.5,Yes,Present
EMP077,2025-01-23,09:12:00,16:47:24,7.59,No,Present
EMP077,2025-01-24,09:13:00,18:05:12,8.87,No,Present
EMP077,2025-01-27,09:15:00,18:51:00,9.6,No,Present
EMP077,2025-01-28,09:28:00,18:35:12,9.12,Yes,Present
EMP077,2025-01-29,09:21:00,16:54:00,7.55,Yes,Present
EMP077,2025-01-30,09:20:00,18:12:12,8.87,Yes,Present
EMP077,2025-01-31,09:02:00,17:35:00,8.55,No,Present
EMP077,2025-02-03,09:26:00,18:18:48,8.88,Yes,Present
EMP077,2025-02-04,09:18:00,18:27:00,9.15,Yes,Present
EMP077,2025-02-05,09:14:00,18:38:00,9.4,No,Present
EMP077,2025-02-06,09:21:00,17:26:24,8.09,Yes,Present
EMP077,2025-02-07,09:13:00,17:49:00,8.6,No,Present
EMP077,2025-02-10,09:15:00,18:31:48,9.28,No,Present
EMP077,2025-02-11,09:14:00,18:00:48,8.78,No,Present
EMP077,2025-02-12,09:24:00,17:57:36,8.56,Yes,Present
EMP077,2025-02-13,09:11:00,17:32:00,8.35,No,Present
EMP077,2025-02-14,09:00:00,16:22:12,7.37,No,Present
EMP077,2025-02-17,09:31:00,16:53:48,7.38,Yes,Present
EMP077,2025-02-18,09:12:00,16:32:24,7.34,No,Present
EMP077,2025-02-19,09:09:00,18:47:24,9.64,No,Present
EMP077,2025-02-20,09:08:00,16:34:24,7.44,No,Present
EMP077,2025-02-21,09:35:00,18:56:36,9.36,Yes,Present
EMP077,2025-02-24,09:13:00,17:01:36,7.81,No,Present
EMP077,2025-02-25,09:05:00,17:23:36,8.31,No,Present
EMP077,2025-02-26,09:29:00,17:29:36,8.01,Yes,Present
EMP077,2025-02-27,09:12:00,17:02:24,7.84,No,Present
EMP077,2025-02-28,09:11:00,17:57:48,8.78,No,Present
EMP078,2025-01-01,09:19:00,17:15:24,7.94,Yes,Present
EMP078,2025-01-02,09:28:00,19:11:12,9.72,Yes,Present
EMP078,2025-01-03,09:12:00,17:06:36,7.91,No,Present
EMP078,2025-01-06,09:30:00,16:54:36,7.41,Yes,Present
EMP078,2025-01-09,09:23:00,17:37:24,8.24,Yes,Present
EMP078,2025-01-10,09:10:00,17:35:12,8.42,No,Present
EMP078,2025-01-13,09:27:00,17:57:36,8.51,Yes,Present
EMP078,2025-01-14,09:27:00,18:37:48,9.18,Yes,Present
EMP078,2025-01-15,09:30:00,16:45:00,7.25,Yes,Present
EMP078,2025-01-16,09:24:00,17:42:36,8.31,Yes,Present
EMP078,2025-01-17,09:05:00,18:15:12,9.17,No,Present
EMP078,2025-01-20,09:19:00,18:04:00,8.75,Yes,Present
EMP078,2025-01-21,09:09:00,17:47:24,8.64,No,Present
EMP078,2025-01-22,09:11:00,17:03:12,7.87,No,Present
EMP078,2025-01-23,09:29:00,17:29:00,8.0,Yes,Present
EMP078,2025-01-24,09:18:00,17:28:48,8.18,Yes,Present
EMP078,2025-01-27,09:30:00,16:53:24,7.39,Yes,Present
EMP078,2025-01-28,09:08:00,18:11:36,9.06,No,Present
EMP078,2025-01-29,09:12:00,16:48:00,7.6,No,Present
EMP078,2025-01-30,09:12:00,16:24:36,7.21,No,Present
EMP078,2025-01-31,09:32:00,18:38:00,9.1,Yes,Present
EMP078,2025-02-05,09:23:00,17:51:48,8.48,Yes,Present
EMP078,2025-02-06,09:26:00,19:04:24,9.64,Yes,Present
EMP078,2025-02-07,09:23:00,17:35:00,8.2,Yes,Present
EMP078,2025-02-10,09:19:00,18:11:12,8.87,Yes,Present
EMP078,2025-02-11,09:04:00,17:19:36,8.26,No,Present
EMP078,2025-02-12,09:02:00,18:48:48,9.78,No,Present
EMP078,2025-02-17,09:07:00,17:19:00,8.2,No,Present
EMP078,2025-02-18,09:10:00,16:52:00,7.7,No,Present
EMP078,2025-02-19,09:27:00,19:08:24,9.69,Yes,Present
EMP078,2025-02-20,09:22:00,17:53:12,8.52,Yes,Present
EMP078,2025-02-21,09:31:00,18:22:00,8.85,Yes,Present
EMP078,2025-02-24,09:23:00,18:23:36,9.01,Yes,Present
EMP078,2025-02-25,09:24:00,19:00:36,9.61,Yes,Present
EMP078,2025-02-26,09:15:00,17:04:48,7.83,No,Present
EMP079,2025-01-01,09:02:00,18:38:00,9.6,No,Present
EMP079,2025-01-02,09:23:00,18:13:24,8.84,Yes,Present
EMP079,2025-01-03,09:01:00,18:01:36,9.01,No,Present
EMP079,2025-01-06,09:09:00,17:01:48,7.88,No,Present
EMP079,2025-01-07,09:29:00,19:08:36,9.66,Yes,Present
EMP079,2025-01-08,09:09:00,17:00:36,7.86,No,Present
EMP079,2025-01-09,09:10:00,16:23:48,7.23,No,Present
EMP079,2025-01-10,09:05:00,17:57:48,8.88,No,Present
EMP079,2025-01-13,09:24:00,17:37:48,8.23,Yes,Present
EMP079,2025-01-14,09:05:00,17:38:00,8.55,No,Present
EMP079,2025-01-15,09:12:00,18:40:48,9.48,No,Present
EMP079,2025-01-16,09:10:00,18:31:36,9.36,No,Present
EMP079,2025-01-17,09:16:00,18:16:00,9.0,Yes,Present
EMP079,2025-01-20,09:32:00,19:15:12,9.72,Yes,Present
EMP079,2025-01-21,09:24:00,18:07:12,8.72,Yes,Present
EMP079,2025-01-22,09:26:00,18:35:36,9.16,Yes,Present
EMP079,2025-01-23,09:05:00,16:33:48,7.48,No,Present
EMP079,2025-01-24,09:22:00,18:41:12,9.32,Yes,Present
EMP079,2025-01-27,09:17:00,18:26:00,9.15,Yes,Present
EMP079,2025-01-28,09:25:00,18:26:12,9.02,Yes,Present
EMP079,2025-01-29,09:00:00,18:46:12,9.77,No,Present
EMP079,2025-01-30,09:31:00,16:43:00,7.2,Yes,Present
EMP079,2025-01-31,09:04:00,18:16:36,9.21,No,Present
EMP079,2025-02-03,09:26:00,17:59:36,8.56,Yes,Present
EMP079,2025-02-04,09:18:00,18:24:36,9.11,Yes,Present
EMP079,2025-02-05,09:10:00,16:49:36,7.66,No,Present
EMP079,2025-02-06,09:11:00,18:12:48,9.03,No,Present
EMP079,2025-02-07,09:12:00,17:39:36,8.46,No,Present
EMP079,2025-02-11,09:32:00,19:12:12,9.67,Yes,Present
EMP079,2025-02-12,09:28:00,18:08:12,8.67,Yes,Present
EMP079,2025-02-13,09:13:00,16:53:48,7.68,No,Present
EMP079,2025-02-14,09:03:00,18:12:00,9.15,No,Present
EMP079,2025-02-17,09:12:00,17:04:12,7.87,No,Present
EMP079,2025-02-18,09:26:00,17:47:00,8.35,Yes,Present
EMP079,2025-02-19,09:06:00,18:33:36,9.46,No,Present
EMP079,2025-02-20,09:10:00,16:34:36,7.41,No,Present
EMP079,2025-02-21,09:05:00,17:15:48,8.18,No,Present
EMP079,2025-02-24,09:17:00,16:39:12,7.37,Yes,Present
EMP079,2025-02-25,09:01:00,17:44:12,8.72,No,Present
EMP079,2025-02-26,09:30:00,17:57:36,8.46,Yes,Present
EMP079,2025-02-27,09:06:00,16:19:12,7.22,No,Present
EMP079,2025-02-28,09:17:00,18:26:00,9.15,Yes,Present
EMP080,2025-01-01,09:00:00,17:55:48,8.93,No,Present
EMP080,2025-01-02,09:02:00,16:29:00,7.45,No,Present
EMP080,2025-01-03,09:33:00,18:48:36,9.26,Yes,Present
EMP080,2025-01-06,09:24:00,18:10:12,8.77,Yes,Present
EMP080,2025-01-07,09:17:00,18:54:12,9.62,Yes,Present
EMP080,2025-01-08,09:30:00,18:40:12,9.17,Yes,Present
EMP080,2025-01-09,09:27:00,17:31:48,8.08,Yes,Present
EMP080,2025-01-10,09:21:00,19:09:00,9.8,Yes,Present
EMP080,2025-01-13,09:15:00,18:54:00,9.65,No,Present
EMP080,2025-01-14,09:25:00,17:35:48,8.18,Yes,Present
EMP080,2025-01-15,09:03:00,18:47:24,9.74,No,Present
EMP080,2025-01-16,09:21:00,18:39:00,9.3,Yes,Present
EMP080,2025-01-17,09:00:00,17:23:24,8.39,No,Present
EMP080,2025-01-20,09:25:00,18:30:24,9.09,Yes,Present
EMP080,2025-01-21,09:08:00,16:24:12,7.27,No,Present
EMP080,2025-01-22,09:07:00,18:34:36,9.46,No,Present
EMP080,2025-01-23,09:17:00,18:57:12,9.67,Yes,Present
EMP080,2025-01-24,09:15:00,17:24:36,8.16,No,Present
EMP080,2025-01-27,09:30:00,18:02:24,8.54,Yes,Present
EMP080,2025-01-28,09:12:00,16:24:36,7.21,No,Present
EMP080,2025-01-29,09:20:00,16:34:24,7.24,Yes,Present
EMP080,2025-01-30,09:23:00,18:51:12,9.47,Yes,Present
EMP080,2025-01-31,09:20:00,18:17:36,8.96,Yes,Present
EMP080,2025-02-03,09:14:00,18:00:48,8.78,No,Present
EMP080,2025-02-04,09:25:00,18:32:12,9.12,Yes,Present
EMP080,2025-02-05,09:05:00,17:11:36,8.11,No,Present
EMP080,2025-02-06,09:30:00,19:16:12,9.77,Yes,Present
EMP080,2025-02-07,09:06:00,18:12:36,9.11,No,Present
EMP080,2025-02-10,09:18:00,18:04:48,8.78,Yes,Present
EMP080,2025-02-11,09:09:00,18:36:36,9.46,No,Present
EMP080,2025-02-12,09:32:00,16:48:48,7.28,Yes,Present
EMP080,2025-02-13,09:31:00,18:47:12,9.27,Yes,Present
EMP080,2025-02-14,09:19:00,18:40:36,9.36,Yes,Present
EMP080,2025-02-17,09:35:00,19:21:12,9.77,Yes,Present
EMP080,2025-02-18,09:29:00,17:07:24,7.64,Yes,Present
EMP080,2025-02-21,09:28:00,19:08:48,9.68,Yes,Present
EMP080,2025-02-24,09:30:00,18:25:12,8.92,Yes,Present
EMP080,2025-02-25,09:15:00,17:04:48,7.83,No,Present
EMP080,2025-02-26,09:10:00,18:19:36,9.16,No,Present
EMP080,2025-02-27,09:05:00,16:33:12,7.47,No,Present
EMP080,2025-02-28,09:01:00,16:38:12,7.62,No,Present
EMP081,2025-01-01,09:20:00,18:53:00,9.55,Yes,Present
EMP081,2025-01-02,09:17:00,17:03:12,7.77,Yes,Present
EMP081,2025-01-03,09:16:00,18:11:48,8.93,Yes,Present
EMP081,2025-01-06,09:07:00,18:02:48,8.93,No,Present
EMP081,2025-01-07,09:34:00,18:25:00,8.85,Yes,Present
EMP081,2025-01-08,09:31:00,16:57:24,7.44,Yes,Present
EMP081,2025-01-09,09:21:00,18:49:12,9.47,Yes,Present
EMP081,2025-01-10,09:04:00,17:56:12,8.87,No,Present
EMP081,2025-01-13,09:24:00,18:58:12,9.57,Yes,Present
EMP081,2025-01-14,09:24:00,18:18:00,8.9,Yes,Present
EMP081,2025-01-15,09:35:00,19:17:36,9.71,Yes,Present
EMP081,2025-01-16,09:27:00,18:45:00,9.3,Yes,Present
EMP081,2025-01-17,09:14:00,17:06:12,7.87,No,Present
EMP081,2025-01-22,09:18:00,16:43:48,7.43,Yes,Present
EMP081,2025-01-23,09:05:00,17:09:48,8.08,No,Present
EMP081,2025-01-24,09:12:00,18:20:24,9.14,No,Present
EMP081,2025-01-27,09:07:00,17:48:24,8.69,No,Present
EMP081,2025-01-28,09:08:00,18:33:12,9.42,No,Present
EMP081,2025-01-29,09:24:00,18:06:00,8.7,Yes,Present
EMP081,2025-01-30,09:00:00,17:00:36,8.01,No,Present
EMP081,2025-01-31,09:34:00,17:15:24,7.69,Yes,Present
EMP081,2025-02-03,09:24:00,19:09:00,9.75,Yes,Present
EMP081,2025-02-04,09:20:00,18:32:36,9.21,Yes,Present
EMP081,2025-02-05,09:08:00,17:41:00,8.55,No,Present
EMP081,2025-02-06,09:14:00,16:42:48,7.48,No,Present
EMP081,2025-02-07,09:00:00,17:36:00,8.6,No,Present
EMP081,2025-02-10,09:29:00,17:30:12,8.02,Yes,Present
EMP081,2025-02-13,09:18:00,18:40:48,9.38,Yes,Present
EMP081,2025-02-14,09:31:00,18:29:12,8.97,Yes,Present
EMP081,2025-02-17,09:09:00,17:54:36,8.76,No,Present
EMP081,2025-02-18,09:09:00,18:17:24,9.14,No,Present
EMP081,2025-02-19,09:02:00,17:47:36,8.76,No,Present
EMP081,2025-02-20,09:19:00,17:49:36,8.51,Yes,Present
EMP081,2025-02-21,09:07:00,17:01:36,7.91,No,Present
EMP081,2025-02-24,09:30:00,18:20:24,8.84,Yes,Present
EMP081,2025-02-25,09:13:00,17:42:24,8.49,No,Present
EMP081,2025-02-26,09:24:00,16:45:00,7.35,Yes,Present
EMP081,2025-02-27,09:21:00,16:57:00,7.6,Yes,Present
EMP081,2025-02-28,09:13:00,18:37:00,9.4,No,Present
EMP082,2025-01-01,09:14:00,18:15:12,9.02,No,Present
EMP082,2025-01-02,09:03:00,18:39:00,9.6,No,Present
EMP082,2025-01-03,09:11:00,18:36:48,9.43,No,Present
EMP082,2025-01-06,09:25:00,17:23:48,7.98,Yes,Present
EMP082,2025-01-07,09:10:00,18:56:48,9.78,No,Present
EMP082,2025-01-08,09:35:00,17:48:12,8.22,Yes,Present
EMP082,2025-01-09,09:27:00,18:24:36,8.96,Yes,Present
EMP082,2025-01-10,09:22:00,18:32:12,9.17,Yes,Present
EMP082,2025-01-13,09:25:00,16:48:24,7.39,Yes,Present
EMP082,2025-01-14,09:18:00,17:13:48,7.93,Yes,Present
EMP082,2025-01-15,09:12:00,18:13:12,9.02,No,Present
EMP082,2025-01-16,09:35:00,17:48:12,8.22,Yes,Present
EMP082,2025-01-17,09:08:00,17:10:24,8.04,No,Present
EMP082,2025-01-20,09:03:00,18:27:36,9.41,No,Present
EMP082,2025-01-21,09:19:00,17:42:24,8.39,Yes,Present
EMP082,2025-01-22,09:10:00,17:52:00,8.7,No,Present
EMP082,2025-01-23,09:28:00,18:28:36,9.01,Yes,Present
EMP082,2025-01-24,09:18:00,18:49:48,9.53,Yes,Present
EMP082,2025-01-29,09:13:00,16:59:12,7.77,No,Present
EMP082,2025-01-30,09:12:00,18:18:36,9.11,No,Present
EMP082,2025-01-31,09:00:00,17:08:24,8.14,No,Present
EMP082,2025-02-03,09:06:00,18:03:36,8.96,No,Present
EMP082,2025-02-04,09:09:00,17:19:48,8.18,No,Present
EMP082,2025-02-05,09:27:00,18:25:12,8.97,Yes,Present
EMP082,2025-02-06,09:10:00,18:46:36,9.61,No,Present
EMP082,2025-02-07,09:06:00,17:13:12,8.12,No,Present
EMP082,2025-02-10,09:30:00,17:10:12,7.67,Yes,Present
EMP082,2025-02-11,09:03:00,16:33:36,7.51,No,Present
EMP082,2025-02-12,09:32:00,18:25:24,8.89,Yes,Present
EMP082,2025-02-13,09:27:00,19:10:12,9.72,Yes,Present
EMP082,2025-02-14,09:25:00,17:15:24,7.84,Yes,Present
EMP082,2025-02-17,09:07:00,16:56:48,7.83,No,Present
EMP082,2025-02-18,09:31:00,17:30:24,7.99,Yes,Present
EMP082,2025-02-19,09:11:00,18:05:00,8.9,No,Present
EMP082,2025-02-24,09:24:00,18:37:12,9.22,Yes,Present
EMP082,2025-02-25,09:05:00,18:18:12,9.22,No,Present
EMP082,2025-02-26,09:24:00,17:19:12,7.92,Yes,Present
EMP082,2025-02-27,09:28:00,17:37:36,8.16,Yes,Present
EMP082,2025-02-28,09:07:00,16:37:00,7.5,No,Present
EMP083,2025-01-01,09:07:00,17:35:12,8.47,No,Present
EMP083,2025-01-02,09:32:00,17:18:48,7.78,Yes,Present
EMP083,2025-01-03,09:30:00,17:24:36,7.91,Yes,Present
EMP083,2025-01-06,09:06:00,18:22:12,9.27,No,Present
EMP083,2025-01-07,09:11:00,17:23:00,8.2,No,Present
EMP083,2025-01-08,09:27:00,17:25:48,7.98,Yes,Present
EMP083,2025-01-09,09:08:00,16:35:36,7.46,No,Present
EMP083,2025-01-10,09:04:00,18:07:36,9.06,No,Present
EMP083,2025-01-13,09:34:00,17:14:48,7.68,Yes,Present
EMP083,2025-01-14,09:01:00,17:14:12,8.22,No,Present
EMP083,2025-01-15,09:34:00,18:48:24,9.24,Yes,Present
EMP083,2025-01-16,09:33:00,18:01:12,8.47,Yes,Present
EMP083,2025-01-17,09:33:00,18:55:48,9.38,Yes,Present
EMP083,2025-01-20,09:34:00,18:37:36,9.06,Yes,Present
EMP083,2025-01-21,09:07:00,18:16:36,9.16,No,Present
EMP083,2025-01-22,09:13:00,18:55:36,9.71,No,Present
EMP083,2025-01-23,09:07:00,16:47:12,7.67,No,Present
EMP083,2025-01-24,09:11:00,16:23:36,7.21,No,Present
EMP083,2025-01-27,09:28:00,18:44:48,9.28,Yes,Present
EMP083,2025-01-28,09:07:00,16:25:00,7.3,No,Present
EMP083,2025-01-29,09:13:00,18:07:00,8.9,No,Present
EMP083,2025-01-30,09:05:00,17:44:36,8.66,No,Present
EMP083,2025-01-31,09:02:00,16:27:12,7.42,No,Present
EMP083,2025-02-03,09:07:00,17:38:12,8.52,No,Present
EMP083,2025-02-04,09:23:00,19:05:36,9.71,Yes,Present
EMP083,2025-02-05,09:10:00,17:28:00,8.3,No,Present
EMP083,2025-02-06,09:00:00,16:51:00,7.85,No,Present
EMP083,2025-02-07,09:02:00,18:41:36,9.66,No,Present
EMP083,2025-02-13,09:33:00,19:06:00,9.55,Yes,Present
EMP083,2025-02-14,09:18:00,18:12:36,8.91,Yes,Present
EMP083,2025-02-17,09:28:00,17:01:36,7.56,Yes,Present
EMP083,2025-02-18,09:31:00,18:31:36,9.01,Yes,Present
EMP083,2025-02-19,09:33:00,19:07:12,9.57,Yes,Present
EMP083,2025-02-20,09:22:00,18:08:48,8.78,Yes,Present
EMP083,2025-02-21,09:32:00,17:17:00,7.75,Yes,Present
EMP083,2025-02-24,09:06:00,18:01:12,8.92,No,Present
EMP083,2025-02-25,09:02:00,16:51:12,7.82,No,Present
EMP083,2025-02-26,09:12:00,16:46:12,7.57,No,Present
EMP083,2025-02-27,09:13:00,18:54:24,9.69,No,Present
EMP083,2025-02-28,09:35:00,17:20:36,7.76,Yes,Present
EMP084,2025-01-01,09:22:00,17:17:12,7.92,Yes,Present
EMP084,2025-01-02,09:27:00,16:50:24,7.39,Yes,Present
EMP084,2025-01-03,09:16:00,17:08:48,7.88,Yes,Present
EMP084,2025-01-06,09:10:00,17:24:24,8.24,No,Present
EMP084,2025-01-07,09:05:00,18:44:36,9.66,No,Present
EMP084,2025-01-08,09:27:00,19:05:24,9.64,Yes,Present
EMP084,2025-01-09,09:09:00,17:44:24,8.59,No,Present
EMP084,2025-01-10,09:04:00,17:54:24,8.84,No,Present
EMP084,2025-01-13,09:17:00,19:04:24,9.79,Yes,Present
EMP084,2025-01-17,09:12:00,18:15:36,9.06,No,Present
EMP084,2025-01-20,09:32:00,18:18:12,8.77,Yes,Present
EMP084,2025-01-21,09:26:00,18:46:24,9.34,Yes,Present
EMP084,2025-01-22,09:20:00,19:06:48,9.78,Yes,Present
EMP084,2025-01-23,09:27:00,17:38:24,8.19,Yes,Present
EMP084,2025-01-24,09:15:00,16:39:00,7.4,No,Present
EMP084,2025-01-27,09:07:00,17:41:48,8.58,No,Present
EMP084,2025-01-28,09:35:00,17:50:36,8.26,Yes,Present
EMP084,2025-01-29,09:21:00,18:12:36,8.86,Yes,Present
EMP084,2025-01-30,09:23:00,18:56:36,9.56,Yes,Present
EMP084,2025-01-31,09:17:00,16:51:48,7.58,Yes,Present
EMP084,2025-02-03,09:14:00,17:08:36,7.91,No,Present
EMP084,2025-02-04,09:06:00,17:16:48,8.18,No,Present
EMP084,2025-02-05,09:14:00,17:24:48,8.18,No,Present
EMP084,2025-02-06,09:06:00,18:20:24,9.24,No,Present
EMP084,2025-02-07,09:07:00,16:46:36,7.66,No,Present
EMP084,2025-02-10,09:19:00,18:02:48,8.73,Yes,Present
EMP084,2025-02-11,09:31:00,16:58:00,7.45,Yes,Present
EMP084,2025-02-12,09:22:00,18:23:12,9.02,Yes,Present
EMP084,2025-02-13,09:18:00,17:55:48,8.63,Yes,Present
EMP084,2025-02-14,09:06:00,18:37:48,9.53,No,Present
EMP084,2025-02-17,09:10:00,17:11:48,8.03,No,Present
EMP084,2025-02-18,09:24:00,17:04:12,7.67,Yes,Present
EMP084,2025-02-19,09:34:00,18:11:48,8.63,Yes,Present
EMP084,2025-02-20,09:25:00,17:51:24,8.44,Yes,Present
EMP084,2025-02-21,09:08:00,17:00:12,7.87,No,Present
EMP084,2025-02-24,09:32:00,18:35:00,9.05,Yes,Present
EMP084,2025-02-25,09:08:00,16:42:12,7.57,No,Present
EMP084,2025-02-26,09:17:00,16:37:24,7.34,Yes,Present
EMP084,2025-02-27,09:23:00,18:25:24,9.04,Yes,Present
EMP084,2025-02-28,09:15:00,18:12:36,8.96,No,Present
EMP085,2025-01-01,09:26:00,18:28:24,9.04,Yes,Present
EMP085,2025-01-02,09:11:00,17:31:24,8.34,No,Present
EMP085,2025-01-03,09:22:00,18:38:48,9.28,Yes,Present
EMP085,2025-01-06,09:32:00,17:29:00,7.95,Yes,Present
EMP085,2025-01-07,09:27:00,18:00:00,8.55,Yes,Present
EMP085,2025-01-08,09:14:00,17:13:24,7.99,No,Present
EMP085,2025-01-09,09:05:00,18:44:36,9.66,No,Present
EMP085,2025-01-10,09:26:00,18:38:00,9.2,Yes,Present
EMP085,2025-01-13,09:05:00,17:56:00,8.85,No,Present
EMP085,2025-01-14,09:04:00,18:10:00,9.1,No,Present
EMP085,2025-01-15,09:05:00,16:42:48,7.63,No,Present
EMP085,2025-01-16,09:03:00,16:28:12,7.42,No,Present
EMP085,2025-01-17,09:18:00,17:56:24,8.64,Yes,Present
EMP085,2025-01-20,09:31:00,18:49:00,9.3,Yes,Present
EMP085,2025-01-21,09:00:00,18:42:00,9.7,No,Present
EMP085,2025-01-22,09:27:00,18:24:36,8.96,Yes,Present
EMP085,2025-01-23,09:08:00,17:35:00,8.45,No,Present
EMP085,2025-01-24,09:32:00,18:30:48,8.98,Yes,Present
EMP085,2025-01-27,09:34:00,18:34:36,9.01,Yes,Present
EMP085,2025-01-28,09:25:00,16:39:24,7.24,Yes,Present
EMP085,2025-01-29,09:12:00,18:46:12,9.57,No,Present
EMP085,2025-01-30,09:00:00,18:03:36,9.06,No,Present
EMP085,2025-01-31,09:34:00,18:43:00,9.15,Yes,Present
EMP085,2025-02-03,09:15:00,19:01:48,9.78,No,Present
EMP085,2025-02-04,09:33:00,18:31:48,8.98,Yes,Present
EMP085,2025-02-05,09:02:00,17:48:48,8.78,No,Present
EMP085,2025-02-06,09:10:00,18:07:00,8.95,No,Present
EMP085,2025-02-07,09:33:00,19:06:00,9.55,Yes,Present
EMP085,2025-02-10,09:11:00,16:35:00,7.4,No,Present
EMP085,2025-02-11,09:08:00,17:40:24,8.54,No,Present
EMP085,2025-02-12,09:03:00,17:21:00,8.3,No,Present
EMP085,2025-02-13,09:24:00,17:02:24,7.64,Yes,Present
EMP085,2025-02-14,09:07:00,17:11:48,8.08,No,Present
EMP085,2025-02-17,09:15:00,18:36:36,9.36,No,Present
EMP085,2025-02-18,09:07:00,17:04:00,7.95,No,Present
EMP085,2025-02-19,09:30:00,17:27:36,7.96,Yes,Present
EMP085,2025-02-20,09:13:00,16:25:36,7.21,No,Present
EMP085,2025-02-21,09:25:00,17:11:12,7.77,Yes,Present
EMP085,2025-02-24,09:19:00,18:56:12,9.62,Yes,Present
EMP085,2025-02-25,09:32:00,18:53:00,9.35,Yes,Present
EMP085,2025-02-26,09:02:00,18:39:48,9.63,No,Present
EMP085,2025-02-27,09:31:00,16:52:00,7.35,Yes,Present
EMP085,2025-02-28,09:00:00,17:48:00,8.8,No,Present
EMP086,2025-01-01,09:21:00,17:19:48,7.98,Yes,Present
EMP086,2025-01-02,09:06:00,16:18:36,7.21,No,Present
EMP086,2025-01-03,09:11:00,17:26:00,8.25,No,Present
EMP086,2025-01-06,09:00:00,16:27:36,7.46,No,Present
EMP086,2025-01-07,09:31:00,17:13:36,7.71,Yes,Present
EMP086,2025-01-08,09:33:00,18:05:24,8.54,Yes,Present
EMP086,2025-01-09,09:09:00,17:25:12,8.27,No,Present
EMP086,2025-01-10,09:31:00,16:44:12,7.22,Yes,Present
EMP086,2025-01-13,09:16:00,17:03:24,7.79,Yes,Present
EMP086,2025-01-14,09:25:00,17:35:12,8.17,Yes,Present
EMP086,2025-01-15,09:23:00,17:41:36,8.31,Yes,Present
EMP086,2025-01-16,09:11:00,17:46:24,8.59,No,Present
EMP086,2025-01-17,09:17:00,16:45:48,7.48,Yes,Present
EMP086,2025-01-20,09:28:00,18:22:36,8.91,Yes,Present
EMP086,2025-01-21,09:28:00,17:05:12,7.62,Yes,Present
EMP086,2025-01-22,09:22:00,18:30:24,9.14,Yes,Present
EMP086,2025-01-23,09:00:00,17:07:48,8.13,No,Present
EMP086,2025-01-24,09:12:00,16:41:24,7.49,No,Present
EMP086,2025-01-27,09:18:00,16:36:00,7.3,Yes,Present
EMP086,2025-01-28,09:25:00,17:42:24,8.29,Yes,Present
EMP086,2025-01-29,09:21:00,18:53:24,9.54,Yes,Present
EMP086,2025-01-30,09:10:00,18:05:48,8.93,No,Present
EMP086,2025-01-31,09:30:00,19:12:00,9.7,Yes,Present
EMP086,2025-02-03,09:17:00,16:47:36,7.51,Yes,Present
EMP086,2025-02-04,09:31:00,18:08:48,8.63,Yes,Present
EMP086,2025-02-05,09:08:00,17:10:24,8.04,No,Present
EMP086,2025-02-06,09:25:00,17:55:00,8.5,Yes,Present
EMP086,2025-02-07,09:24:00,16:56:24,7.54,Yes,Present
EMP086,2025-02-10,09:06:00,18:21:36,9.26,No,Present
EMP086,2025-02-11,09:08:00,16:44:00,7.6,No,Present
EMP086,2025-02-12,09:32:00,16:46:24,7.24,Yes,Present
EMP086,2025-02-13,09:15:00,16:35:24,7.34,No,Present
EMP086,2025-02-14,09:21:00,17:40:12,8.32,Yes,Present
EMP086,2025-02-17,09:00:00,17:19:48,8.33,No,Present
